parking_yard_id,capacity,occcupancy,last_update
Others-CCCPS135a,3883,847,11/19/2016 8:57
Others-CCCPS135a,3883,989,11/19/2016 9:31
Others-CCCPS135a,3883,1150,11/19/2016 10:04
Others-CCCPS135a,3883,1285,11/19/2016 10:31
Others-CCCPS135a,3883,1425,11/19/2016 10:58
Others-CCCPS135a,3883,1545,11/19/2016 11:31
Others-CCCPS135a,3883,1692,11/19/2016 12:04
Others-CCCPS135a,3883,1835,11/19/2016 12:31
Others-CCCPS135a,3883,1991,11/19/2016 13:04
Others-CCCPS135a,3883,2053,11/19/2016 13:31
Others-CCCPS135a,3883,2123,11/19/2016 14:04
Others-CCCPS135a,3883,2136,11/19/2016 14:31
Others-CCCPS135a,3883,2147,11/19/2016 15:04
Others-CCCPS135a,3883,2130,11/19/2016 15:31
Others-CCCPS135a,3883,2014,11/19/2016 16:04
Others-CCCPS135a,3883,1861,11/19/2016 16:31
Others-CCCPS135a,3883,641,11/20/2016 8:01
Others-CCCPS135a,3883,660,11/20/2016 8:27
Others-CCCPS135a,3883,688,11/20/2016 9:01
Others-CCCPS135a,3883,717,11/20/2016 9:27
Others-CCCPS135a,3883,782,11/20/2016 10:01
Others-CCCPS135a,3883,831,11/20/2016 10:27
Others-CCCPS135a,3883,936,11/20/2016 11:01
Others-CCCPS135a,3883,1047,11/20/2016 11:27
Others-CCCPS135a,3883,1168,11/20/2016 12:01
Others-CCCPS135a,3883,1267,11/20/2016 12:34
Others-CCCPS135a,3883,1409,11/20/2016 13:07
Others-CCCPS135a,3883,1444,11/20/2016 13:27
Others-CCCPS135a,3883,1505,11/20/2016 14:01
Others-CCCPS135a,3883,1589,11/20/2016 14:27
Others-CCCPS135a,3883,1545,11/20/2016 15:01
Others-CCCPS135a,3883,1453,11/20/2016 15:27
Others-CCCPS135a,3883,1318,11/20/2016 16:01
Others-CCCPS135a,3883,1163,11/20/2016 16:31
Others-CCCPS135a,3883,1363,11/21/2016 8:04
Others-CCCPS135a,3883,1755,11/21/2016 8:31
Others-CCCPS135a,3883,2319,11/21/2016 9:04
Others-CCCPS135a,3883,2723,11/21/2016 9:31
Others-CCCPS135a,3883,3075,11/21/2016 10:04
Others-CCCPS135a,3883,3243,11/21/2016 10:31
Others-CCCPS135a,3883,3331,11/21/2016 11:04
Others-CCCPS135a,3883,3361,11/21/2016 11:30
Others-CCCPS135a,3883,3382,11/21/2016 11:57
Others-CCCPS135a,3883,3389,11/21/2016 12:31
Others-CCCPS135a,3883,3361,11/21/2016 12:57
Others-CCCPS135a,3883,3323,11/21/2016 13:31
Others-CCCPS135a,3883,3288,11/21/2016 14:04
Others-CCCPS135a,3883,3220,11/21/2016 14:31
Others-CCCPS135a,3883,3131,11/21/2016 14:57
Others-CCCPS135a,3883,2970,11/21/2016 15:31
Others-CCCPS135a,3883,2783,11/21/2016 15:57
Others-CCCPS135a,3883,2422,11/21/2016 16:31
Others-CCCPS135a,3883,1201,11/22/2016 7:57
Others-CCCPS135a,3883,1699,11/22/2016 8:31
Others-CCCPS135a,3883,2237,11/22/2016 9:04
Others-CCCPS135a,3883,2629,11/22/2016 9:31
Others-CCCPS135a,3883,3039,11/22/2016 10:04
Others-CCCPS135a,3883,3233,11/22/2016 10:31
Others-CCCPS135a,3883,3356,11/22/2016 11:04
Others-CCCPS135a,3883,3395,11/22/2016 11:31
Others-CCCPS135a,3883,3407,11/22/2016 12:04
Others-CCCPS135a,3883,3417,11/22/2016 12:31
Others-CCCPS135a,3883,3418,11/22/2016 12:57
Others-CCCPS135a,3883,3387,11/22/2016 13:31
Others-CCCPS135a,3883,3373,11/22/2016 13:57
Others-CCCPS135a,3883,3316,11/22/2016 14:31
Others-CCCPS135a,3883,3234,11/22/2016 14:57
Others-CCCPS135a,3883,3036,11/22/2016 15:31
Others-CCCPS135a,3883,2870,11/22/2016 15:57
Others-CCCPS135a,3883,2526,11/22/2016 16:30
Others-CCCPS135a,3883,1372,11/23/2016 8:04
Others-CCCPS135a,3883,1747,11/23/2016 8:30
Others-CCCPS135a,3883,2208,11/23/2016 8:57
Others-CCCPS135a,3883,2678,11/23/2016 9:31
Others-CCCPS135a,3883,3091,11/23/2016 10:04
Others-CCCPS135a,3883,3273,11/23/2016 10:31
Others-CCCPS135a,3883,3362,11/23/2016 11:04
Others-CCCPS135a,3883,3358,11/23/2016 11:31
Others-CCCPS135a,3883,3388,11/23/2016 11:57
Others-CCCPS135a,3883,3377,11/23/2016 12:31
Others-CCCPS135a,3883,3394,11/23/2016 13:04
Others-CCCPS135a,3883,3373,11/23/2016 13:31
Others-CCCPS135a,3883,3343,11/23/2016 13:57
Others-CCCPS135a,3883,3291,11/23/2016 14:30
Others-CCCPS135a,3883,3206,11/23/2016 15:04
Others-CCCPS135a,3883,3085,11/23/2016 15:31
Others-CCCPS135a,3883,2826,11/23/2016 16:04
Others-CCCPS135a,3883,2534,11/23/2016 16:30
Others-CCCPS135a,3883,1286,11/24/2016 8:00
Others-CCCPS135a,3883,1695,11/24/2016 8:27
Others-CCCPS135a,3883,2215,11/24/2016 9:00
Others-CCCPS135a,3883,2714,11/24/2016 9:34
Others-CCCPS135a,3883,2968,11/24/2016 10:01
Others-CCCPS135a,3883,3130,11/24/2016 10:27
Others-CCCPS135a,3883,3265,11/24/2016 11:00
Others-CCCPS135a,3883,3310,11/24/2016 11:27
Others-CCCPS135a,3883,3358,11/24/2016 12:00
Others-CCCPS135a,3883,3335,11/24/2016 12:30
Others-CCCPS135a,3883,3350,11/24/2016 13:04
Others-CCCPS135a,3883,3327,11/24/2016 13:30
Others-CCCPS135a,3883,3316,11/24/2016 13:57
Others-CCCPS135a,3883,3246,11/24/2016 14:30
Others-CCCPS135a,3883,3157,11/24/2016 14:57
Others-CCCPS135a,3883,2996,11/24/2016 15:31
Others-CCCPS135a,3883,2853,11/24/2016 15:57
Others-CCCPS135a,3883,2504,11/24/2016 16:31
Others-CCCPS135a,3883,1288,11/25/2016 8:00
Others-CCCPS135a,3883,1288,11/25/2016 8:00
Others-CCCPS135a,3883,2119,11/25/2016 9:00
Others-CCCPS135a,3883,2457,11/25/2016 9:27
Others-CCCPS135a,3883,2798,11/25/2016 10:00
Others-CCCPS135a,3883,2970,11/25/2016 10:27
Others-CCCPS135a,3883,3053,11/25/2016 11:00
Others-CCCPS135a,3883,3133,11/25/2016 11:27
Others-CCCPS135a,3883,3179,11/25/2016 12:00
Others-CCCPS135a,3883,3180,11/25/2016 12:34
Others-CCCPS135a,3883,3077,11/25/2016 13:00
Others-CCCPS135a,3883,3071,11/25/2016 13:27
Others-CCCPS135a,3883,3051,11/25/2016 14:00
Others-CCCPS135a,3883,2933,11/25/2016 14:34
Others-CCCPS135a,3883,2801,11/25/2016 15:00
Others-CCCPS135a,3883,2664,11/25/2016 15:27
Others-CCCPS135a,3883,2470,11/25/2016 16:00
Others-CCCPS135a,3883,2202,11/25/2016 16:27
Others-CCCPS135a,3883,770,11/26/2016 8:01
Others-CCCPS135a,3883,807,11/26/2016 8:28
Others-CCCPS135a,3883,956,11/26/2016 9:01
Others-CCCPS135a,3883,1125,11/26/2016 9:35
Others-CCCPS135a,3883,1273,11/26/2016 10:01
Others-CCCPS135a,3883,1424,11/26/2016 10:35
Others-CCCPS135a,3883,1547,11/26/2016 11:01
Others-CCCPS135a,3883,1646,11/26/2016 11:28
Others-CCCPS135a,3883,1858,11/26/2016 12:01
Others-CCCPS135a,3883,2039,11/26/2016 12:28
Others-CCCPS135a,3883,2222,11/26/2016 13:01
Others-CCCPS135a,3883,2316,11/26/2016 13:28
Others-CCCPS135a,3883,2411,11/26/2016 14:01
Others-CCCPS135a,3883,2505,11/26/2016 14:41
Others-CCCPS135a,3883,2515,11/26/2016 15:01
Others-CCCPS135a,3883,2523,11/26/2016 15:28
Others-CCCPS135a,3883,2395,11/26/2016 16:01
Others-CCCPS135a,3883,2293,11/26/2016 16:28
Others-CCCPS135a,3883,756,11/27/2016 8:02
Others-CCCPS135a,3883,775,11/27/2016 8:32
Others-CCCPS135a,3883,784,11/27/2016 9:02
Others-CCCPS135a,3883,826,11/27/2016 9:32
Others-CCCPS135a,3883,885,11/27/2016 10:01
Others-CCCPS135a,3883,973,11/27/2016 10:32
Others-CCCPS135a,3883,1105,11/27/2016 11:01
Others-CCCPS135a,3883,1326,11/27/2016 11:31
Others-CCCPS135a,3883,1498,11/27/2016 12:01
Others-CCCPS135a,3883,1706,11/27/2016 12:32
Others-CCCPS135a,3883,1903,11/27/2016 13:08
Others-CCCPS135a,3883,1951,11/27/2016 13:32
Others-CCCPS135a,3883,2022,11/27/2016 14:02
Others-CCCPS135a,3883,2055,11/27/2016 14:31
Others-CCCPS135a,3883,2004,11/27/2016 15:01
Others-CCCPS135a,3883,1880,11/27/2016 15:32
Others-CCCPS135a,3883,1709,11/27/2016 16:01
Others-CCCPS135a,3883,1489,11/27/2016 16:32
Others-CCCPS135a,3883,1339,11/28/2016 8:01
Others-CCCPS135a,3883,1785,11/28/2016 8:32
Others-CCCPS135a,3883,2223,11/28/2016 9:02
Others-CCCPS135a,3883,2584,11/28/2016 9:28
Others-CCCPS135a,3883,3005,11/28/2016 10:01
Others-CCCPS135a,3883,3209,11/28/2016 10:32
Others-CCCPS135a,3883,3328,11/28/2016 11:01
Others-CCCPS135a,3883,3408,11/28/2016 11:32
Others-CCCPS135a,3883,3439,11/28/2016 12:01
Others-CCCPS135a,3883,3454,11/28/2016 12:28
Others-CCCPS135a,3883,3448,11/28/2016 13:02
Others-CCCPS135a,3883,3416,11/28/2016 13:31
Others-CCCPS135a,3883,3447,11/28/2016 14:02
Others-CCCPS135a,3883,3387,11/28/2016 14:32
Others-CCCPS135a,3883,3263,11/28/2016 15:02
Others-CCCPS135a,3883,3043,11/28/2016 15:41
Others-CCCPS135a,3883,2848,11/28/2016 16:02
Others-CCCPS135a,3883,2552,11/28/2016 16:28
Others-CCCPS135a,3883,1191,11/29/2016 7:55
Others-CCCPS135a,3883,1603,11/29/2016 8:28
Others-CCCPS135a,3883,2108,11/29/2016 9:02
Others-CCCPS135a,3883,2535,11/29/2016 9:28
Others-CCCPS135a,3883,2976,11/29/2016 10:01
Others-CCCPS135a,3883,3257,11/29/2016 10:28
Others-CCCPS135a,3883,3418,11/29/2016 11:01
Others-CCCPS135a,3883,3457,11/29/2016 11:28
Others-CCCPS135a,3883,3493,11/29/2016 11:55
Others-CCCPS135a,3883,3498,11/29/2016 12:28
Others-CCCPS135a,3883,3496,11/29/2016 13:02
Others-CCCPS135a,3883,3485,11/29/2016 13:28
Others-CCCPS135a,3883,3481,11/29/2016 14:01
Others-CCCPS135a,3883,3418,11/29/2016 14:28
Others-CCCPS135a,3883,3290,11/29/2016 14:55
Others-CCCPS135a,3883,3091,11/29/2016 15:28
Others-CCCPS135a,3883,2841,11/29/2016 16:02
Others-CCCPS135a,3883,2535,11/29/2016 16:28
Others-CCCPS135a,3883,1323,11/30/2016 8:02
Others-CCCPS135a,3883,1720,11/30/2016 8:28
Others-CCCPS135a,3883,2237,11/30/2016 9:01
Others-CCCPS135a,3883,2641,11/30/2016 9:28
Others-CCCPS135a,3883,3031,11/30/2016 10:01
Others-CCCPS135a,3883,3253,11/30/2016 10:28
Others-CCCPS135a,3883,3384,11/30/2016 10:55
Others-CCCPS135a,3883,3421,11/30/2016 11:28
Others-CCCPS135a,3883,3473,11/30/2016 12:01
Others-CCCPS135a,3883,3486,11/30/2016 12:28
Others-CCCPS135a,3883,3487,11/30/2016 13:01
Others-CCCPS135a,3883,3495,11/30/2016 13:28
Others-CCCPS135a,3883,3461,11/30/2016 14:01
Others-CCCPS135a,3883,3389,11/30/2016 14:28
Others-CCCPS135a,3883,3244,11/30/2016 15:01
Others-CCCPS135a,3883,3092,11/30/2016 15:28
Others-CCCPS135a,3883,2871,11/30/2016 16:01
Others-CCCPS135a,3883,2549,11/30/2016 16:28
Others-CCCPS135a,3883,1336,12/1/2016 8:05
Others-CCCPS135a,3883,1595,12/1/2016 8:25
Others-CCCPS135a,3883,2135,12/1/2016 8:58
Others-CCCPS135a,3883,2564,12/1/2016 9:25
Others-CCCPS135a,3883,2931,12/1/2016 9:58
Others-CCCPS135a,3883,3144,12/1/2016 10:25
Others-CCCPS135a,3883,3317,12/1/2016 10:58
Others-CCCPS135a,3883,3358,12/1/2016 11:32
Others-CCCPS135a,3883,3393,12/1/2016 11:58
Others-CCCPS135a,3883,3403,12/1/2016 12:25
Others-CCCPS135a,3883,3427,12/1/2016 12:58
Others-CCCPS135a,3883,3427,12/1/2016 13:25
Others-CCCPS135a,3883,3418,12/1/2016 13:58
Others-CCCPS135a,3883,3340,12/1/2016 14:25
Others-CCCPS135a,3883,3247,12/1/2016 14:58
Others-CCCPS135a,3883,3115,12/1/2016 15:25
Others-CCCPS135a,3883,2934,12/1/2016 15:58
Others-CCCPS135a,3883,2641,12/1/2016 16:25
Others-CCCPS135a,3883,1198,12/2/2016 7:55
Others-CCCPS135a,3883,1647,12/2/2016 8:28
Others-CCCPS135a,3883,2126,12/2/2016 9:01
Others-CCCPS135a,3883,2418,12/2/2016 9:28
Others-CCCPS135a,3883,2714,12/2/2016 10:02
Others-CCCPS135a,3883,2834,12/2/2016 10:28
Others-CCCPS135a,3883,2963,12/2/2016 11:01
Others-CCCPS135a,3883,2992,12/2/2016 11:28
Others-CCCPS135a,3883,3040,12/2/2016 12:01
Others-CCCPS135a,3883,3036,12/2/2016 12:28
Others-CCCPS135a,3883,3043,12/2/2016 12:58
Others-CCCPS135a,3883,3009,12/2/2016 13:25
Others-CCCPS135a,3883,3001,12/2/2016 13:58
Others-CCCPS135a,3883,2950,12/2/2016 14:25
Others-CCCPS135a,3883,2832,12/2/2016 14:58
Others-CCCPS135a,3883,2632,12/2/2016 15:31
Others-CCCPS135a,3883,2429,12/2/2016 15:58
Others-CCCPS135a,3883,2143,12/2/2016 16:32
Others-CCCPS135a,3883,1773,12/5/2016 8:02
Others-CCCPS135a,3883,2123,12/5/2016 8:29
Others-CCCPS135a,3883,2549,12/5/2016 9:02
Others-CCCPS135a,3883,2805,12/5/2016 9:29
Others-CCCPS135a,3883,3002,12/5/2016 10:03
Others-CCCPS135a,3883,3114,12/5/2016 10:29
Others-CCCPS135a,3883,3300,12/5/2016 11:02
Others-CCCPS135a,3883,3349,12/5/2016 11:29
Others-CCCPS135a,3883,3438,12/5/2016 11:56
Others-CCCPS135a,3883,3452,12/5/2016 12:29
Others-CCCPS135a,3883,3451,12/5/2016 13:02
Others-CCCPS135a,3883,3450,12/5/2016 13:29
Others-CCCPS135a,3883,3400,12/5/2016 14:02
Others-CCCPS135a,3883,3378,12/5/2016 14:29
Others-CCCPS135a,3883,3307,12/5/2016 15:02
Others-CCCPS135a,3883,3158,12/5/2016 15:29
Others-CCCPS135a,3883,3009,12/5/2016 16:02
Others-CCCPS135a,3883,2762,12/5/2016 16:29
Others-CCCPS135a,3883,1766,12/6/2016 7:56
Others-CCCPS135a,3883,2131,12/6/2016 8:29
Others-CCCPS135a,3883,2470,12/6/2016 8:56
Others-CCCPS135a,3883,2809,12/6/2016 9:29
Others-CCCPS135a,3883,3020,12/6/2016 10:02
Others-CCCPS135a,3883,3145,12/6/2016 10:29
Others-CCCPS135a,3883,3353,12/6/2016 11:02
Others-CCCPS135a,3883,3399,12/6/2016 11:29
Others-CCCPS135a,3883,3433,12/6/2016 11:56
Others-CCCPS135a,3883,3423,12/6/2016 12:29
Others-CCCPS135a,3883,3430,12/6/2016 12:56
Others-CCCPS135a,3883,3394,12/6/2016 13:29
Others-CCCPS135a,3883,3404,12/6/2016 14:02
Others-CCCPS135a,3883,3350,12/6/2016 14:29
Others-CCCPS135a,3883,3211,12/6/2016 15:02
Others-CCCPS135a,3883,3064,12/6/2016 15:29
Others-CCCPS135a,3883,2830,12/6/2016 16:02
Others-CCCPS135a,3883,2538,12/6/2016 16:29
Others-CCCPS135a,3883,1343,12/7/2016 7:59
Others-CCCPS135a,3883,1692,12/7/2016 8:26
Others-CCCPS135a,3883,2111,12/7/2016 8:55
Others-CCCPS135a,3883,2496,12/7/2016 9:26
Others-CCCPS135a,3883,2844,12/7/2016 9:59
Others-CCCPS135a,3883,3083,12/7/2016 10:26
Others-CCCPS135a,3883,3286,12/7/2016 10:59
Others-CCCPS135a,3883,3330,12/7/2016 11:25
Others-CCCPS135a,3883,3394,12/7/2016 11:59
Others-CCCPS135a,3883,3428,12/7/2016 12:26
Others-CCCPS135a,3883,3411,12/7/2016 12:59
Others-CCCPS135a,3883,3403,12/7/2016 13:26
Others-CCCPS135a,3883,3372,12/7/2016 13:59
Others-CCCPS135a,3883,3312,12/7/2016 14:26
Others-CCCPS135a,3883,3184,12/7/2016 14:59
Others-CCCPS135a,3883,3037,12/7/2016 15:32
Others-CCCPS135a,3883,2883,12/7/2016 15:59
Others-CCCPS135a,3883,2539,12/7/2016 16:32
Others-CCCPS135a,3883,1303,12/8/2016 7:59
Others-CCCPS135a,3883,1664,12/8/2016 8:26
Others-CCCPS135a,3883,2159,12/8/2016 8:59
Others-CCCPS135a,3883,2530,12/8/2016 9:26
Others-CCCPS135a,3883,2924,12/8/2016 9:59
Others-CCCPS135a,3883,3209,12/8/2016 10:32
Others-CCCPS135a,3883,3357,12/8/2016 10:59
Others-CCCPS135a,3883,3411,12/8/2016 11:32
Others-CCCPS135a,3883,3456,12/8/2016 11:59
Others-CCCPS135a,3883,3455,12/8/2016 12:25
Others-CCCPS135a,3883,3431,12/8/2016 12:59
Others-CCCPS135a,3883,3448,12/8/2016 13:25
Others-CCCPS135a,3883,3419,12/8/2016 13:59
Others-CCCPS135a,3883,3388,12/8/2016 14:26
Others-CCCPS135a,3883,3249,12/8/2016 14:59
Others-CCCPS135a,3883,3092,12/8/2016 15:26
Others-CCCPS135a,3883,2882,12/8/2016 15:59
Others-CCCPS135a,3883,2581,12/8/2016 16:32
Others-CCCPS135a,3883,1419,12/9/2016 8:02
Others-CCCPS135a,3883,1750,12/9/2016 8:29
Others-CCCPS135a,3883,2133,12/9/2016 8:55
Others-CCCPS135a,3883,2520,12/9/2016 9:29
Others-CCCPS135a,3883,2762,12/9/2016 9:55
Others-CCCPS135a,3883,2898,12/9/2016 10:29
Others-CCCPS135a,3883,2962,12/9/2016 10:56
Others-CCCPS135a,3883,3008,12/9/2016 11:29
Others-CCCPS135a,3883,3046,12/9/2016 11:56
Others-CCCPS135a,3883,3078,12/9/2016 12:29
Others-CCCPS135a,3883,3070,12/9/2016 13:02
Others-CCCPS135a,3883,3011,12/9/2016 13:29
Others-CCCPS135a,3883,2973,12/9/2016 14:02
Others-CCCPS135a,3883,2903,12/9/2016 14:29
Others-CCCPS135a,3883,2812,12/9/2016 14:56
Others-CCCPS135a,3883,2657,12/9/2016 15:29
Others-CCCPS135a,3883,2442,12/9/2016 16:02
Others-CCCPS135a,3883,2204,12/9/2016 16:29
Others-CCCPS135a,3883,776,12/10/2016 7:59
Others-CCCPS135a,3883,832,12/10/2016 8:29
Others-CCCPS135a,3883,923,12/10/2016 9:02
Others-CCCPS135a,3883,1026,12/10/2016 9:29
Others-CCCPS135a,3883,1161,12/10/2016 9:55
Others-CCCPS135a,3883,1325,12/10/2016 10:29
Others-CCCPS135a,3883,1454,12/10/2016 11:02
Others-CCCPS135a,3883,1577,12/10/2016 11:29
Others-CCCPS135a,3883,1698,12/10/2016 12:02
Others-CCCPS135a,3883,1803,12/10/2016 12:29
Others-CCCPS135a,3883,1906,12/10/2016 12:55
Others-CCCPS135a,3883,2008,12/10/2016 13:29
Others-CCCPS135a,3883,2039,12/10/2016 13:56
Others-CCCPS135a,3883,2068,12/10/2016 14:25
Others-CCCPS135a,3883,2074,12/10/2016 15:02
Others-CCCPS135a,3883,2056,12/10/2016 15:25
Others-CCCPS135a,3883,1978,12/10/2016 15:59
Others-CCCPS135a,3883,1865,12/10/2016 16:25
Others-CCCPS135a,3883,768,12/11/2016 8:02
Others-CCCPS135a,3883,773,12/11/2016 8:25
Others-CCCPS135a,3883,787,12/11/2016 8:59
Others-CCCPS135a,3883,815,12/11/2016 9:26
Others-CCCPS135a,3883,896,12/11/2016 9:59
Others-CCCPS135a,3883,992,12/11/2016 10:25
Others-CCCPS135a,3883,1174,12/11/2016 10:59
Others-CCCPS135a,3883,1357,12/11/2016 11:26
Others-CCCPS135a,3883,1579,12/11/2016 11:59
Others-CCCPS135a,3883,1762,12/11/2016 12:32
Others-CCCPS135a,3883,1918,12/11/2016 13:05
Others-CCCPS135a,3883,1995,12/11/2016 13:26
Others-CCCPS135a,3883,2076,12/11/2016 13:59
Others-CCCPS135a,3883,2110,12/11/2016 14:32
Others-CCCPS135a,3883,2061,12/11/2016 14:59
Others-CCCPS135a,3883,1982,12/11/2016 15:25
Others-CCCPS135a,3883,1804,12/11/2016 15:59
Others-CCCPS135a,3883,1614,12/11/2016 16:25
Others-CCCPS135a,3883,1265,12/12/2016 8:02
Others-CCCPS135a,3883,1673,12/12/2016 8:29
Others-CCCPS135a,3883,2182,12/12/2016 9:02
Others-CCCPS135a,3883,2553,12/12/2016 9:29
Others-CCCPS135a,3883,2906,12/12/2016 10:02
Others-CCCPS135a,3883,3054,12/12/2016 10:29
Others-CCCPS135a,3883,3180,12/12/2016 11:02
Others-CCCPS135a,3883,3256,12/12/2016 11:29
Others-CCCPS135a,3883,3302,12/12/2016 11:55
Others-CCCPS135a,3883,3331,12/12/2016 12:29
Others-CCCPS135a,3883,3358,12/12/2016 12:56
Others-CCCPS135a,3883,3310,12/12/2016 13:29
Others-CCCPS135a,3883,3317,12/12/2016 14:02
Others-CCCPS135a,3883,3244,12/12/2016 14:29
Others-CCCPS135a,3883,3147,12/12/2016 14:55
Others-CCCPS135a,3883,2975,12/12/2016 15:29
Others-CCCPS135a,3883,2760,12/12/2016 15:56
Others-CCCPS135a,3883,2438,12/12/2016 16:29
Others-CCCPS135a,3883,1302,12/13/2016 8:02
Others-CCCPS135a,3883,1699,12/13/2016 8:29
Others-CCCPS135a,3883,2214,12/13/2016 9:02
Others-CCCPS135a,3883,2594,12/13/2016 9:29
Others-CCCPS135a,3883,2943,12/13/2016 9:55
Others-CCCPS135a,3883,3194,12/13/2016 10:29
Others-CCCPS135a,3883,3378,12/13/2016 11:02
Others-CCCPS135a,3883,3443,12/13/2016 11:29
Others-CCCPS135a,3883,3499,12/13/2016 12:02
Others-CCCPS135a,3883,3479,12/13/2016 12:29
Others-CCCPS135a,3883,3490,12/13/2016 13:02
Others-CCCPS135a,3883,3443,12/13/2016 13:55
Others-CCCPS135a,3883,3369,12/13/2016 14:29
Others-CCCPS135a,3883,3285,12/13/2016 14:56
Others-CCCPS135a,3883,3129,12/13/2016 15:28
Others-CCCPS135a,3883,2893,12/13/2016 16:02
Others-CCCPS135a,3883,2652,12/13/2016 16:29
Others-CCCPS135a,3883,1441,12/14/2016 8:03
Others-CCCPS135a,3883,1991,12/14/2016 8:43
Others-CCCPS135a,3883,2289,12/14/2016 9:03
Others-CCCPS135a,3883,2636,12/14/2016 9:29
Others-CCCPS135a,3883,3027,12/14/2016 10:02
Others-CCCPS135a,3883,3233,12/14/2016 10:30
Others-CCCPS135a,3883,3359,12/14/2016 11:30
Others-CCCPS135a,3883,3364,12/14/2016 12:02
Others-CCCPS135a,3883,3381,12/14/2016 12:30
Others-CCCPS135a,3883,3378,12/14/2016 13:03
Others-CCCPS135a,3883,3361,12/14/2016 13:29
Others-CCCPS135a,3883,3332,12/14/2016 14:03
Others-CCCPS135a,3883,3276,12/14/2016 14:30
Others-CCCPS135a,3883,3175,12/14/2016 14:56
Others-CCCPS135a,3883,3034,12/14/2016 15:30
Others-CCCPS135a,3883,2881,12/14/2016 15:56
Others-CCCPS135a,3883,2592,12/14/2016 16:30
Others-CCCPS135a,3883,1383,12/15/2016 7:57
Others-CCCPS135a,3883,1845,12/15/2016 8:30
Others-CCCPS135a,3883,2290,12/15/2016 9:03
Others-CCCPS135a,3883,2634,12/15/2016 9:30
Others-CCCPS135a,3883,2857,12/15/2016 9:57
Others-CCCPS135a,3883,3168,12/15/2016 10:30
Others-CCCPS135a,3883,3278,12/15/2016 11:03
Others-CCCPS135a,3883,3320,12/15/2016 11:26
Others-CCCPS135a,3883,3366,12/15/2016 12:00
Others-CCCPS135a,3883,3361,12/15/2016 12:26
Others-CCCPS135a,3883,3392,12/15/2016 13:00
Others-CCCPS135a,3883,3373,12/15/2016 13:26
Others-CCCPS135a,3883,3368,12/15/2016 14:00
Others-CCCPS135a,3883,3299,12/15/2016 14:26
Others-CCCPS135a,3883,3213,12/15/2016 15:00
Others-CCCPS135a,3883,3104,12/15/2016 15:26
Others-CCCPS135a,3883,2884,12/15/2016 16:03
Others-CCCPS135a,3883,2642,12/15/2016 16:30
Others-CCCPS135a,3883,1366,12/16/2016 7:59
Others-CCCPS135a,3883,1788,12/16/2016 8:30
Others-CCCPS135a,3883,2177,12/16/2016 9:03
Others-CCCPS135a,3883,2473,12/16/2016 9:30
Others-CCCPS135a,3883,2736,12/16/2016 10:03
Others-CCCPS135a,3883,2845,12/16/2016 10:29
Others-CCCPS135a,3883,2926,12/16/2016 11:03
Others-CCCPS135a,3883,2955,12/16/2016 11:30
Others-CCCPS135a,3883,2969,12/16/2016 11:56
Others-CCCPS135a,3883,2999,12/16/2016 12:30
Others-CCCPS135a,3883,2944,12/16/2016 12:56
Others-CCCPS135a,3883,2969,12/16/2016 13:30
Others-CCCPS135a,3883,2909,12/16/2016 13:56
Others-CCCPS135a,3883,2813,12/16/2016 14:30
Others-CCCPS135a,3883,2731,12/16/2016 14:56
Others-CCCPS135a,3883,2549,12/16/2016 15:30
Others-CCCPS135a,3883,2402,12/16/2016 16:03
Others-CCCPS135a,3883,2199,12/16/2016 16:30
Others-CCCPS135a,3883,899,12/17/2016 7:59
Others-CCCPS135a,3883,943,12/17/2016 8:26
Others-CCCPS135a,3883,1035,12/17/2016 9:00
Others-CCCPS135a,3883,1157,12/17/2016 9:26
Others-CCCPS135a,3883,1302,12/17/2016 9:59
Others-CCCPS135a,3883,1452,12/17/2016 10:33
Others-CCCPS135a,3883,1549,12/17/2016 11:00
Others-CCCPS135a,3883,1638,12/17/2016 11:33
Others-CCCPS135a,3883,1730,12/17/2016 12:00
Others-CCCPS135a,3883,1800,12/17/2016 12:26
Others-CCCPS135a,3883,1911,12/17/2016 13:00
Others-CCCPS135a,3883,1947,12/17/2016 13:27
Others-CCCPS135a,3883,2037,12/17/2016 14:00
Others-CCCPS135a,3883,2110,12/17/2016 14:30
Others-CCCPS135a,3883,2172,12/17/2016 15:03
Others-CCCPS135a,3883,2133,12/17/2016 15:30
Others-CCCPS135a,3883,2001,12/17/2016 15:57
Others-CCCPS135a,3883,1885,12/17/2016 16:30
Others-CCCPS135a,3883,838,12/18/2016 8:03
Others-CCCPS135a,3883,841,12/18/2016 8:30
Others-CCCPS135a,3883,854,12/18/2016 8:56
Others-CCCPS135a,3883,915,12/18/2016 9:30
Others-CCCPS135a,3883,968,12/18/2016 9:56
Others-CCCPS135a,3883,1067,12/18/2016 10:30
Others-CCCPS135a,3883,1178,12/18/2016 11:03
Others-CCCPS135a,3883,1339,12/18/2016 11:30
Others-CCCPS135a,3883,1480,12/18/2016 12:03
Others-CCCPS135a,3883,1630,12/18/2016 12:30
Others-CCCPS135a,3883,1714,12/18/2016 12:56
Others-CCCPS135a,3883,1810,12/18/2016 13:30
Others-CCCPS135a,3883,1864,12/18/2016 14:03
Others-CCCPS135a,3883,1884,12/18/2016 14:30
Others-CCCPS135a,3883,1865,12/18/2016 14:56
Others-CCCPS135a,3883,1755,12/18/2016 15:30
Others-CCCPS135a,3883,1509,12/18/2016 16:03
Others-CCCPS135a,3883,1358,12/18/2016 16:30
